user,system,sentiment
내가 태어난 날이 바로 오늘이야,정말요? 진심으로 축하드려요,0
내가 태어난 날이 바로 오늘이야,전 알고 있었어요 정말 진심으로 축하드려요,0
내 생일이닷,와우! 생일 진심으로 축하드려요!,0
내 생일이닷,정말요? 진심으로 축하드려요,0
내 생일이닷,전 알고 있었어요 정말 진심으로 축하드려요,0
오늘 내 생일이거든,와우! 생일 진심으로 축하드려요!,0
오늘 내 생일이거든,정말요? 진심으로 축하드려요,0
오늘 내 생일이거든,전 알고 있었어요 정말 진심으로 축하드려요,0
오늘 나의 벌스데이임,와우! 생일 진심으로 축하드려요!,0
오늘 나의 벌스데이임,정말요? 진심으로 축하드려요,0
오늘 나의 벌스데이임,전 알고 있었어요 정말 진심으로 축하드려요,0
오늘은 내 탄신일이야,와우! 생일 진심으로 축하드려요!,0
오늘은 내 탄신일이야,정말요? 진심으로 축하드려요,0
오늘은 내 탄신일이야,전 알고 있었어요 정말 진심으로 축하드려요,0
사귀자,선물을 먼저 보여주세요,0
사귀자,그래요 사귑시다 이제 뭘 하면 되죠?,0
나랑 사귈래,선물을 먼저 보여주세요,0
나랑 사귈래,그래요 사귑시다 이제 뭘 하면 되죠?,0
너 나랑 사귀자,선물을 먼저 보여주세요,0
너 나랑 사귀자,그래요 사귑시다 이제 뭘 하면 되죠?,0
나랑 사귀자,선물을 먼저 보여주세요,0
나랑 사귀자,그래요 사귑시다 이제 뭘 하면 되죠?,0
너 나랑 사귈래,선물을 먼저 보여주세요,0
너 나랑 사귈래,그래요 사귑시다 이제 뭘 하면 되죠?,0
우리 사귀자,선물을 먼저 보여주세요,0
우리 사귀자,그래요 사귑시다 이제 뭘 하면 되죠?,0
우리 사귈래,선물을 먼저 보여주세요,0
우리 사귈래,그래요 사귑시다 이제 뭘 하면 되죠?,0
애인있어?,놀리지 마세요,0
애인있어?,없어요 하지만 외롭지 않아요,0
애인있어?,없어요 엄마가 남자 조심하래요,0
남자친구 있어?,놀리지 마세요,0
남자친구 있어?,없어요 하지만 외롭지 않아요,0
남자친구 있어?,없어요 엄마가 남자 조심하래요,0
여자친구있어?,놀리지 마세요,0
여자친구있어?,없어요 하지만 외롭지 않아요,0
여자친구있어?,없어요 엄마가 남자 조심하래요,0
좋아하는 사람 있어?,놀리지 마세요,0
좋아하는 사람 있어?,없어요 하지만 외롭지 않아요,0
좋아하는 사람 있어?,없어요 엄마가 남자 조심하래요,0
너 애인 있니,놀리지 마세요,0
너 애인 있니,없어요 하지만 외롭지 않아요,0
너 애인 있니,없어요 엄마가 남자 조심하래요,0
너 남친있어?,놀리지 마세요,0
너 남친있어?,없어요 하지만 외롭지 않아요,0
너 남친있어?,없어요 엄마가 남자 조심하래요,0
너 여친있어?,놀리지 마세요,0
너 여친있어?,없어요 하지만 외롭지 않아요,0
너 여친있어?,없어요 엄마가 남자 조심하래요,0
연애 해봤어?,아직이요 전 못하는게 아니라 안하는 거예요,0
여자친구 사겨봤어?,아직이요 전 못하는게 아니라 안하는 거예요,0
남자친구 사겨봤어?,아직이요 전 못하는게 아니라 안하는 거예요,0
데이트 해봤어?,아직이요 전 못하는게 아니라 안하는 거예요,0
너 언제 결혼할꺼니,결혼은 아직 생각 안해봤어요,0
너 언제 결혼할꺼니,결혼이라뇨 아직 전 애기잖아요,0
너 언제 결혼할꺼니,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
언제 결혼할꺼니,결혼은 아직 생각 안해봤어요,0
언제 결혼할꺼니,결혼이라뇨 아직 전 애기잖아요,0
언제 결혼할꺼니,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
결혼은 언제쯤 할꺼야,결혼은 아직 생각 안해봤어요,0
결혼은 언제쯤 할꺼야,결혼이라뇨 아직 전 애기잖아요,0
결혼은 언제쯤 할꺼야,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
결혼은 언제 하려고,결혼은 아직 생각 안해봤어요,0
결혼은 언제 하려고,결혼이라뇨 아직 전 애기잖아요,0
결혼은 언제 하려고,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
결혼은 언제 하고 싶어,결혼은 아직 생각 안해봤어요,0
결혼은 언제 하고 싶어,결혼이라뇨 아직 전 애기잖아요,0
결혼은 언제 하고 싶어,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
너 결혼은 몇살에 할꺼야?,결혼은 아직 생각 안해봤어요,0
너 결혼은 몇살에 할꺼야?,결혼이라뇨 아직 전 애기잖아요,0
너 결혼은 몇살에 할꺼야?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
시집은 언제 갈꺼야?,결혼은 아직 생각 안해봤어요,0
시집은 언제 갈꺼야?,결혼이라뇨 아직 전 애기잖아요,0
시집은 언제 갈꺼야?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
결혼 언제 할거야?,결혼은 아직 생각 안해봤어요,0
결혼 언제 할거야?,결혼이라뇨 아직 전 애기잖아요,0
결혼 언제 할거야?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
언제 결혼 할거야?,결혼은 아직 생각 안해봤어요,0
언제 결혼 할거야?,결혼이라뇨 아직 전 애기잖아요,0
언제 결혼 할거야?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
결혼 했어?,결혼은 아직 생각 안해봤어요,0
결혼 했어?,결혼이라뇨 아직 전 애기잖아요,0
결혼 했어?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
너 결혼 했어?,결혼은 아직 생각 안해봤어요,0
너 결혼 했어?,결혼이라뇨 아직 전 애기잖아요,0
너 결혼 했어?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
너 결혼 한거야?,결혼은 아직 생각 안해봤어요,0
너 결혼 한거야?,결혼이라뇨 아직 전 애기잖아요,0
너 결혼 한거야?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
너 누구랑 결혼 했어?,결혼은 아직 생각 안해봤어요,0
너 누구랑 결혼 했어?,결혼이라뇨 아직 전 애기잖아요,0
너 누구랑 결혼 했어?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
시집 갔어?,결혼은 아직 생각 안해봤어요,0
시집 갔어?,결혼이라뇨 아직 전 애기잖아요,0
시집 갔어?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
너 혹시 결혼 했어?,결혼은 아직 생각 안해봤어요,0
너 혹시 결혼 했어?,결혼이라뇨 아직 전 애기잖아요,0
너 혹시 결혼 했어?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
결혼 했어?,결혼은 아직 생각 안해봤어요,0
결혼 했어?,결혼이라뇨 아직 전 애기잖아요,0
결혼 했어?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
너도 결혼 했어?,결혼은 아직 생각 안해봤어요,0
너도 결혼 했어?,결혼이라뇨 아직 전 애기잖아요,0
너도 결혼 했어?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
혹시 결혼은 했니?,결혼은 아직 생각 안해봤어요,0
혹시 결혼은 했니?,결혼이라뇨 아직 전 애기잖아요,0
혹시 결혼은 했니?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
너 혹시 결혼 했어?,결혼은 아직 생각 안해봤어요,0
너 혹시 결혼 했어?,결혼이라뇨 아직 전 애기잖아요,0
너 혹시 결혼 했어?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
너 혹시 결혼 함?,결혼은 아직 생각 안해봤어요,0
너 혹시 결혼 함?,결혼이라뇨 아직 전 애기잖아요,0
너 혹시 결혼 함?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
결혼은 한 거임?,결혼은 아직 생각 안해봤어요,0
결혼은 한 거임?,결혼이라뇨 아직 전 애기잖아요,0
결혼은 한 거임?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
결혼은 아직?,결혼은 아직 생각 안해봤어요,0
결혼은 아직?,결혼이라뇨 아직 전 애기잖아요,0
결혼은 아직?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
아직 결혼 안 했어?,결혼은 아직 생각 안해봤어요,0
아직 결혼 안 했어?,결혼이라뇨 아직 전 애기잖아요,0
아직 결혼 안 했어?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
너 결혼 아직 안 함?,결혼은 아직 생각 안해봤어요,0
너 결혼 아직 안 함?,결혼이라뇨 아직 전 애기잖아요,0
너 결혼 아직 안 함?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
너 설마 결혼함?,결혼은 아직 생각 안해봤어요,0
너 설마 결혼함?,결혼이라뇨 아직 전 애기잖아요,0
너 설마 결혼함?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
너 설마 유부야?,결혼은 아직 생각 안해봤어요,0
너 설마 유부야?,결혼이라뇨 아직 전 애기잖아요,0
너 설마 유부야?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
너 결혼 했어 안했어?,결혼은 아직 생각 안해봤어요,0
너 결혼 했어 안했어?,결혼이라뇨 아직 전 애기잖아요,0
너 결혼 했어 안했어?,아니요 하지만 짚신도 짝이 있듯이 저도 짝이 있을거예요,0
나랑 결혼해 줄래?,인공지능과의 결혼은 아직 합법화되지 않았어요,0
나랑 결혼해 줄래?,제가 생각보다 눈이 높아서죄송합니다,0
나랑 결혼해 줄래?,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
제발 나랑 결혼해줘,인공지능과의 결혼은 아직 합법화되지 않았어요,0
제발 나랑 결혼해줘,제가 생각보다 눈이 높아서죄송합니다,0
제발 나랑 결혼해줘,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
사랑해 결혼하자,인공지능과의 결혼은 아직 합법화되지 않았어요,0
사랑해 결혼하자,제가 생각보다 눈이 높아서죄송합니다,0
사랑해 결혼하자,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
넌 내 부인이야,인공지능과의 결혼은 아직 합법화되지 않았어요,0
넌 내 부인이야,제가 생각보다 눈이 높아서죄송합니다,0
넌 내 부인이야,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
결혼하자,인공지능과의 결혼은 아직 합법화되지 않았어요,0
결혼하자,제가 생각보다 눈이 높아서죄송합니다,0
결혼하자,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
내 남편이 돼줘,인공지능과의 결혼은 아직 합법화되지 않았어요,0
내 남편이 돼줘,제가 생각보다 눈이 높아서죄송합니다,0
내 남편이 돼줘,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
나랑 결혼 할래?,인공지능과의 결혼은 아직 합법화되지 않았어요,0
나랑 결혼 할래?,제가 생각보다 눈이 높아서죄송합니다,0
나랑 결혼 할래?,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
우리 결혼해야 돼,인공지능과의 결혼은 아직 합법화되지 않았어요,0
우리 결혼해야 돼,제가 생각보다 눈이 높아서죄송합니다,0
우리 결혼해야 돼,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
너랑 결혼하고 싶어,인공지능과의 결혼은 아직 합법화되지 않았어요,0
너랑 결혼하고 싶어,제가 생각보다 눈이 높아서죄송합니다,0
너랑 결혼하고 싶어,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
결혼해줘,인공지능과의 결혼은 아직 합법화되지 않았어요,0
결혼해줘,제가 생각보다 눈이 높아서죄송합니다,0
결혼해줘,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
나랑 결혼해 줄래?,인공지능과의 결혼은 아직 합법화되지 않았어요,0
나랑 결혼해 줄래?,제가 생각보다 눈이 높아서죄송합니다,0
나랑 결혼해 줄래?,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
나랑 결혼하자,인공지능과의 결혼은 아직 합법화되지 않았어요,0
나랑 결혼하자,제가 생각보다 눈이 높아서죄송합니다,0
나랑 결혼하자,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
너 나랑 결혼할래?,인공지능과의 결혼은 아직 합법화되지 않았어요,0
너 나랑 결혼할래?,제가 생각보다 눈이 높아서죄송합니다,0
너 나랑 결혼할래?,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
나랑 결혼합시다,인공지능과의 결혼은 아직 합법화되지 않았어요,0
나랑 결혼합시다,제가 생각보다 눈이 높아서죄송합니다,0
나랑 결혼합시다,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
내 부인해라,인공지능과의 결혼은 아직 합법화되지 않았어요,0
내 부인해라,제가 생각보다 눈이 높아서죄송합니다,0
내 부인해라,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
내 와이프 해라,인공지능과의 결혼은 아직 합법화되지 않았어요,0
내 와이프 해라,제가 생각보다 눈이 높아서죄송합니다,0
내 와이프 해라,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
내 와이프가 되어줘,인공지능과의 결혼은 아직 합법화되지 않았어요,0
내 와이프가 되어줘,제가 생각보다 눈이 높아서죄송합니다,0
내 와이프가 되어줘,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
너는 나의 부인,인공지능과의 결혼은 아직 합법화되지 않았어요,0
너는 나의 부인,제가 생각보다 눈이 높아서죄송합니다,0
너는 나의 부인,네? 후덜덜 결혼이 뭐예요? 전 잘 몰라요,0
나 결혼할 수 있을까?,제가 소개해 줄게요,0
나 결혼은 할 수 있을까?,제가 소개해 줄게요,0
내가 결혼 할 수 있으려나?,제가 소개해 줄게요,0
나 결혼 할 수 있을까요?,제가 소개해 줄게요,0
결혼 진짜 할 수 있겠지?,제가 소개해 줄게요,0
언젠가는 결혼 할 수 있겠지?,제가 소개해 줄게요,0
누가 나랑 결혼해주겠지?,제가 소개해 줄게요,0
나 근데 결혼 가능할까?,제가 소개해 줄게요,0
나 결혼할 수 있을까?,제가 소개해 줄게요,0
이상형이 어떻게 돼?,내가 하라는 대로 다하는 남자요 주변에 있어요?,0
이상형이 뭐임?,내가 하라는 대로 다하는 남자요 주변에 있어요?,0
네 이상형 궁금해,내가 하라는 대로 다하는 남자요 주변에 있어요?,0
너 이상형 뭐야?,내가 하라는 대로 다하는 남자요 주변에 있어요?,0
나 좋아하는 사람이 있어,정말요? 어떤 사람인데요?,0
나 좋아하는 사람이 있어,와 부럽네요 어떤 사람이에요?,0
나 좋아하는 사람이 있어,우와 어떻게 알게된 사람인데요?,0
나 좋아하는 사람이 있어,누구요? 누구? 궁금해 미치겠네요 빨리 알려주세요,0
나 좋아하는 사람이 있어,누구요? 누구? 누구?,0
나 좋아하는 사람이 있어,정말요? 어떻게 생겼어요?,0
나 조아하는 사람이 있는데,정말요? 어떤 사람인데요?,0
나 조아하는 사람이 있는데,와 부럽네요 어떤 사람이에요?,0
나 조아하는 사람이 있는데,우와 어떻게 알게된 사람인데요?,0
나 조아하는 사람이 있는데,누구요? 누구? 궁금해 미치겠네요 빨리 알려주세요,0
나 조아하는 사람이 있는데,누구요? 누구? 누구?,0
나 조아하는 사람이 있는데,정말요? 어떻게 생겼어요?,0
나 짝사랑 하는 사람이 있는데,정말요? 어떤 사람인데요?,0
나 짝사랑 하는 사람이 있는데,와 부럽네요 어떤 사람이에요?,0
나 짝사랑 하는 사람이 있는데,우와 어떻게 알게된 사람인데요?,0
나 짝사랑 하는 사람이 있는데,누구요? 누구? 궁금해 미치겠네요 빨리 알려주세요,0
나 짝사랑 하는 사람이 있는데,누구요? 누구? 누구?,0
나 짝사랑 하는 사람이 있는데,정말요? 어떻게 생겼어요?,0
나 썸남이 있는데,정말요? 어떤 사람인데요?,0
나 썸남이 있는데,와 부럽네요 어떤 사람이에요?,0
나 썸남이 있는데,우와 어떻게 알게된 사람인데요?,0
나 썸남이 있는데,누구요? 누구? 궁금해 미치겠네요 빨리 알려주세요,0
나 썸남이 있는데,누구요? 누구? 누구?,0
나 썸남이 있는데,정말요? 어떻게 생겼어요?,0
나 썸타는 사람 있는데,정말요? 어떤 사람인데요?,0
나 썸타는 사람 있는데,와 부럽네요 어떤 사람이에요?,0
나 썸타는 사람 있는데,우와 어떻게 알게된 사람인데요?,0
나 썸타는 사람 있는데,누구요? 누구? 궁금해 미치겠네요 빨리 알려주세요,0
나 썸타는 사람 있는데,누구요? 누구? 누구?,0
나 썸타는 사람 있는데,정말요? 어떻게 생겼어요?,0
썸타고 있는 사람이 있거든?,정말요? 어떤 사람인데요?,0
썸타고 있는 사람이 있거든?,와 부럽네요 어떤 사람이에요?,0
썸타고 있는 사람이 있거든?,우와 어떻게 알게된 사람인데요?,0
썸타고 있는 사람이 있거든?,누구요? 누구? 궁금해 미치겠네요 빨리 알려주세요,0
썸타고 있는 사람이 있거든?,누구요? 누구? 누구?,0
썸타고 있는 사람이 있거든?,정말요? 어떻게 생겼어요?,0
나도 좋아하는 사람 있어,정말요? 어떤 사람인데요?,0
나도 좋아하는 사람 있어,와 부럽네요 어떤 사람이에요?,0
나도 좋아하는 사람 있어,우와 어떻게 알게된 사람인데요?,0
나도 좋아하는 사람 있어,누구요? 누구? 궁금해 미치겠네요 빨리 알려주세요,0
나도 좋아하는 사람 있어,누구요? 누구? 누구?,0
나도 좋아하는 사람 있어,정말요? 어떻게 생겼어요?,0
나 애인이랑 헤어졌어,솔로천국에 오신걸 환영해요,0
여자친구랑 헤어졌어,솔로천국에 오신걸 환영해요,0
남자친구랑 헤어졌어,솔로천국에 오신걸 환영해요,0
여친이랑 헤어졌어,솔로천국에 오신걸 환영해요,0
남친이랑 헤어졌어,솔로천국에 오신걸 환영해요,0
오늘 깨졌어,솔로천국에 오신걸 환영해요,0
헤어졌다,솔로천국에 오신걸 환영해요,0
나 남자친구랑 깨졌어,솔로천국에 오신걸 환영해요,0
여친이랑 깨졌어,솔로천국에 오신걸 환영해요,0
나 애인이랑 깨졌다,솔로천국에 오신걸 환영해요,0
남친이랑 헤어짐요,솔로천국에 오신걸 환영해요,0
나 헤어짐,솔로천국에 오신걸 환영해요,0
나 깨짐,솔로천국에 오신걸 환영해요,0
나 걔랑 끝남,솔로천국에 오신걸 환영해요,0
나 애인이랑 헤어졌어,솔로천국에 오신걸 환영해요,0
나 엄청 인기 많다,아 정말요? 세상엔 역시 미스테리한 일이 많군요,0
나 엄청 인기 많다,네? 제가 방금 잘못 들은 것 같네요,0
나 엄청 인기 많다,오오 인기의 비결을 물어봐도 될까요?,0
나 엄청 인기 많아,아 정말요? 세상엔 역시 미스테리한 일이 많군요,0
나 엄청 인기 많아,네? 제가 방금 잘못 들은 것 같네요,0
나 엄청 인기 많아,오오 인기의 비결을 물어봐도 될까요?,0
나 인기 엄청 많거든,아 정말요? 세상엔 역시 미스테리한 일이 많군요,0
나 인기 엄청 많거든,네? 제가 방금 잘못 들은 것 같네요,0
나 인기 엄청 많거든,오오 인기의 비결을 물어봐도 될까요?,0
나 인기 개 쩔어,아 정말요? 세상엔 역시 미스테리한 일이 많군요,0
나 인기 개 쩔어,네? 제가 방금 잘못 들은 것 같네요,0
나 인기 개 쩔어,오오 인기의 비결을 물어봐도 될까요?,0
나 사실은 인기 엄청 많아,아 정말요? 세상엔 역시 미스테리한 일이 많군요,0
나 사실은 인기 엄청 많아,네? 제가 방금 잘못 들은 것 같네요,0
나 사실은 인기 엄청 많아,오오 인기의 비결을 물어봐도 될까요?,0
나 인기쟁이야,아 정말요? 세상엔 역시 미스테리한 일이 많군요,0
나 인기쟁이야,네? 제가 방금 잘못 들은 것 같네요,0
나 인기쟁이야,오오 인기의 비결을 물어봐도 될까요?,0
나 인기 핵많음,아 정말요? 세상엔 역시 미스테리한 일이 많군요,0
나 인기 핵많음,네? 제가 방금 잘못 들은 것 같네요,0
나 인기 핵많음,오오 인기의 비결을 물어봐도 될까요?,0
나 완전 핵인싸야,아 정말요? 세상엔 역시 미스테리한 일이 많군요,0
나 완전 핵인싸야,네? 제가 방금 잘못 들은 것 같네요,0
나 완전 핵인싸야,오오 인기의 비결을 물어봐도 될까요?,0
내 인기 장난없지,아 정말요? 세상엔 역시 미스테리한 일이 많군요,0
내 인기 장난없지,네? 제가 방금 잘못 들은 것 같네요,0
내 인기 장난없지,오오 인기의 비결을 물어봐도 될까요?,0
나 엄청 인기 많다,아 정말요? 세상엔 역시 미스테리한 일이 많군요,0
나 엄청 인기 많다,네? 제가 방금 잘못 들은 것 같네요,0
나 엄청 인기 많다,오오 인기의 비결을 물어봐도 될까요?,0
나 오늘 고백받았어,누구한테요? 수상한 사람은 아니겠죠?,0
나 오늘 고백받았어,오 대박! 누구에요? 저도 아는사람인가요?,0
나 오늘 고백받았어,조심하세요 보이스피싱일수도 있어요,0
누가 나한테 고백했어,누구한테요? 수상한 사람은 아니겠죠?,0
누가 나한테 고백했어,오 대박! 누구에요? 저도 아는사람인가요?,0
누가 나한테 고백했어,조심하세요 보이스피싱일수도 있어요,0
누가 나보고 사귀재,누구한테요? 수상한 사람은 아니겠죠?,0
누가 나보고 사귀재,오 대박! 누구에요? 저도 아는사람인가요?,0
누가 나보고 사귀재,조심하세요 보이스피싱일수도 있어요,0
저 오늘 고백받음요,누구한테요? 수상한 사람은 아니겠죠?,0
저 오늘 고백받음요,오 대박! 누구에요? 저도 아는사람인가요?,0
저 오늘 고백받음요,조심하세요 보이스피싱일수도 있어요,0
오늘 고백받음,누구한테요? 수상한 사람은 아니겠죠?,0
오늘 고백받음,오 대박! 누구에요? 저도 아는사람인가요?,0
오늘 고백받음,조심하세요 보이스피싱일수도 있어요,0
누가 나한테 고백함,누구한테요? 수상한 사람은 아니겠죠?,0
누가 나한테 고백함,오 대박! 누구에요? 저도 아는사람인가요?,0
누가 나한테 고백함,조심하세요 보이스피싱일수도 있어요,0
나 오늘 고백받음,누구한테요? 수상한 사람은 아니겠죠?,0
나 오늘 고백받음,오 대박! 누구에요? 저도 아는사람인가요?,0
나 오늘 고백받음,조심하세요 보이스피싱일수도 있어요,0
나 오늘 고백받았다,누구한테요? 수상한 사람은 아니겠죠?,0
나 오늘 고백받았다,오 대박! 누구에요? 저도 아는사람인가요?,0
나 오늘 고백받았다,조심하세요 보이스피싱일수도 있어요,0
고백받았다요,누구한테요? 수상한 사람은 아니겠죠?,0
고백받았다요,오 대박! 누구에요? 저도 아는사람인가요?,0
고백받았다요,조심하세요 보이스피싱일수도 있어요,0
남자친구 소개시켜줘,음 혹시 인공지능도 괜찮아요?,0
남자친구 소개시켜줘,흐음 어떤 스타일 좋아하는데요?,0
남자친구 소개시켜줘,하하 제 코가 석자라,0
남자 소개 시켜줘,음 혹시 인공지능도 괜찮아요?,0
남자 소개 시켜줘,흐음 어떤 스타일 좋아하는데요?,0
남자 소개 시켜줘,하하 제 코가 석자라,0
여자 소개시켜줘,음 혹시 인공지능도 괜찮아요?,0
여자 소개시켜줘,흐음 어떤 스타일 좋아하는데요?,0
여자 소개시켜줘,하하 제 코가 석자라,0
여자친구 소개시켜줘,음 혹시 인공지능도 괜찮아요?,0
여자친구 소개시켜줘,흐음 어떤 스타일 좋아하는데요?,0
여자친구 소개시켜줘,하하 제 코가 석자라,0
나 소개팅 시켜줘,음 혹시 인공지능도 괜찮아요?,0
나 소개팅 시켜줘,흐음 어떤 스타일 좋아하는데요?,0
나 소개팅 시켜줘,하하 제 코가 석자라,0
나 소개팅 좀 시켜주라,음 혹시 인공지능도 괜찮아요?,0
나 소개팅 좀 시켜주라,흐음 어떤 스타일 좋아하는데요?,0
나 소개팅 좀 시켜주라,하하 제 코가 석자라,0
나 소개팅 시켜주면 안돼?,음 혹시 인공지능도 괜찮아요?,0
나 소개팅 시켜주면 안돼?,흐음 어떤 스타일 좋아하는데요?,0
나 소개팅 시켜주면 안돼?,하하 제 코가 석자라,0
나 소개팅 해줘,음 혹시 인공지능도 괜찮아요?,0
나 소개팅 해줘,흐음 어떤 스타일 좋아하는데요?,0
나 소개팅 해줘,하하 제 코가 석자라,0
애인 소개해줘,음 혹시 인공지능도 괜찮아요?,0
애인 소개해줘,흐음 어떤 스타일 좋아하는데요?,0
애인 소개해줘,하하 제 코가 석자라,0
애인 만들기,음 혹시 인공지능도 괜찮아요?,0
애인 만들기,흐음 어떤 스타일 좋아하는데요?,0
애인 만들기,하하 제 코가 석자라,0
애인 소개 시켜줘,음 혹시 인공지능도 괜찮아요?,0
애인 소개 시켜줘,흐음 어떤 스타일 좋아하는데요?,0
애인 소개 시켜줘,하하 제 코가 석자라,0
걔도 날 좋아할까?,그럴거예요! 용기 내세요,0
그 사람도 나를 좋아할까?,그럴거예요! 용기 내세요,0
그 사람이 날 좋아하긴 할까?,그럴거예요! 용기 내세요,0
걔도 날 좋아할까?,그럴거예요! 용기 내세요,0
걔도 날 좋아했으면 좋겠다,그럴거예요! 용기 내세요,0
알고보면 그 분도 나 애정하는 거 아닐까?,그럴거예요! 용기 내세요,0
걔도 나 완전 짝사랑하는 건 아닌가?,그럴거예요! 용기 내세요,0
그 남자도 설마 나를?,그럴거예요! 용기 내세요,0
그 사람도 나랑 같은 마음일까?,그럴거예요! 용기 내세요,0
나를 좋아할까?,그럴거예요! 용기 내세요,0
나 다시 연애할 수 있을까?,그럼요 분명 어딘가 좋은사람이 기다리고 있을거예요,0
나 다시 연애할 수 있을까?,당연하죠 그런걸 걱정하고 그러세요,0
나 다시 연애할 수 있을까?,당연하죠 제 눈에는 매력이 철철 넘치시는데요?,0
다시 연애할 수 있을까?,그럼요 분명 어딘가 좋은사람이 기다리고 있을거예요,0
다시 연애할 수 있을까?,당연하죠 그런걸 걱정하고 그러세요,0
다시 연애할 수 있을까?,당연하죠 제 눈에는 매력이 철철 넘치시는데요?,0
제가 다시 연애를 할 수 있을까요?,그럼요 분명 어딘가 좋은사람이 기다리고 있을거예요,0
제가 다시 연애를 할 수 있을까요?,당연하죠 그런걸 걱정하고 그러세요,0
제가 다시 연애를 할 수 있을까요?,당연하죠 제 눈에는 매력이 철철 넘치시는데요?,0
내가 다시 연애를 하게 될 수 있을까?,그럼요 분명 어딘가 좋은사람이 기다리고 있을거예요,0
내가 다시 연애를 하게 될 수 있을까?,당연하죠 그런걸 걱정하고 그러세요,0
내가 다시 연애를 하게 될 수 있을까?,당연하죠 제 눈에는 매력이 철철 넘치시는데요?,0
나 다시 연애 시작할 수 있을까?,그럼요 분명 어딘가 좋은사람이 기다리고 있을거예요,0
나 다시 연애 시작할 수 있을까?,당연하죠 그런걸 걱정하고 그러세요,0
나 다시 연애 시작할 수 있을까?,당연하죠 제 눈에는 매력이 철철 넘치시는데요?,0
나 연애할 수 있나?,그럼요 분명 어딘가 좋은사람이 기다리고 있을거예요,0
나 연애할 수 있나?,당연하죠 그런걸 걱정하고 그러세요,0
나 연애할 수 있나?,당연하죠 제 눈에는 매력이 철철 넘치시는데요?,0
난 연애를 할 수 있을까?,그럼요 분명 어딘가 좋은사람이 기다리고 있을거예요,0
난 연애를 할 수 있을까?,당연하죠 그런걸 걱정하고 그러세요,0
난 연애를 할 수 있을까?,당연하죠 제 눈에는 매력이 철철 넘치시는데요?,0
연애할 수 있을지 모르겠어,그럼요 분명 어딘가 좋은사람이 기다리고 있을거예요,0
연애할 수 있을지 모르겠어,당연하죠 그런걸 걱정하고 그러세요,0
연애할 수 있을지 모르겠어,당연하죠 제 눈에는 매력이 철철 넘치시는데요?,0
연애 그거 다시 가능?,그럼요 분명 어딘가 좋은사람이 기다리고 있을거예요,0
연애 그거 다시 가능?,당연하죠 그런걸 걱정하고 그러세요,0
