user,system,sentiment
내 나이가 되도록 그 긴 시간을 살아왔다는 게 실감이 나지 않아,많은 사람들이 같은 생각을 하고 있을 것 같아요,0
가끔 지나간 시간을 생각하면 너무 허무한 생각이 들어,그래도 계속 열심히 해 왔잖아요,0
아쉬운 것도 많고 후회되는 일도 많아,원래 다 그런 것 아닐까요,0
나 감기에 걸렸어,많이 아픈가요,0
기침도 심하고 목도 많이 부었어,병원에는 다녀오셨나요,0
병원에 가서 주사도 맞고 약도 먹었어,빨리 나았으면 좋겠어요,0
아프니까 너무 힘들다,얼른 나으려면 푹 쉬어야 해요,0
그래서 오늘은 일찍 잘 생각이야,따뜻하게 주무세요,0
너무 피곤하다,오늘 일이 많았나요,0
회사 일이 엄청 바빴거든,많이 힘드셨겠어요,0
퇴근해서 집에 들어오니 하루 종일 쌓였던 피로가 몰려오는 기분이야,어서 빨리 쉬어야겠네요,0
목욕도 해야 하는데 너무 귀찮아,그래도 목욕을 하면 피로가 풀리는 데 도움이 될 거예요,0
그래 목욕부터 해야겠다,잘 생각하셨어요,0
내일이 밸런타인데이야,사랑하는 사람에게 초콜릿을 주는 날이군요,0
그래서 지금부터 초콜릿을 만들 거야,재료는 다 준비하셨나요,0
응 재료는 미리 다 사 놨어,멋진 초콜릿 기대할게요,0
맛있고 예쁘게 만들어졌으면 좋겠다,잘 할 수 있을 거예요,0
고마워 그렇게 말해주니까 더 의욕이 생기는 것 같아,도움이 되었다니 저도 기뻐요,0
나 오늘부터 방학이야,정말 신나겠네요,0
방학 동안 뭘 하면 좋을까,여행을 다녀오는 게 어떨까요,0
그래 그럼 어디로 갈지를 정해야겠네,평소 가보고 싶었던 곳 없나요,0
가보고 싶은 곳은 많은데 한 군데를 정하려니 쉽지 않아,천천히 결정해도 괜찮아요,0
그럼 먼저 검색을 해서 좀 알아봐야겠어,좋은 생각이에요,0
나 요리학원에 다니면 어떨까,요리를 배우고 싶으신 건가요,0
응 나는 요리를 너무 못하거든,그렇다면 요리학원을 다녀보는 것도 좋겠어요,0
내가 만든 요리는 내가 먹어봐도 너무 맛이 없어,배워서 연습하면 잘하게 될 거예요,0
요리를 배워서 그럴듯한 음식을 만들어 내고 싶어,정말 멋질 것 같아요,0
요리학원에 등록해야겠다,좋은 성과 있길 바랄게요,0
나도 남자친구가 있으면 좋겠어,좋아하는 사람이 있나요,0
그건 아닌데 나도 누군가와 연애를 하고 싶어,연애란 단어만 들어도 설레는 기분이 들어요,0
어딜 가야 남자를 사귈 수 있을까,지금 주변에 있는 남자들은 어때요,0
이성으로 느껴지는 사람은 없어,참 어렵네요,0
남들은 쉽게 연애하던데 나는 왜 못하는 걸까,곧 좋은 인연을 만날 수 있을 거예요.,0
나 오늘 선물 받았어,오늘 특별한 날인가요,0
아니 친구를 좀 도와줬더니 고맙다고 선물을 주네,참 기쁠 것 같아요,0
응 그리고 선물도 맘에 쏙 들어,어떤 선물인데요,0
향수인데 내가 평소에 좋아하는 향이야,친구가 참 좋은 선물을 골랐네요,0
코끝에 맡아지는 달콤한 향기가 너무 행복해,향기는 참 사람을 기분 좋게 해요,0
오늘 퇴근하는 길에 국화꽃 화분을 하나 사 왔어,저도 국화꽃 좋아해요,0
꽃집 앞을 지나는데 국화꽃이 너무 예쁘게 피어 있는 거야,꽃은 사람을 기분 좋게 만드는 힘이 있어요,0
그 예쁜 꽃을 집에서 오래 보고 싶어서 아예 화분을 사 왔어,참 좋은 생각이네요,0
국화꽃을 보니 가을이 온 것 같은 기분이 들어,국화는 대표적인 가을꽃이지요,0
꽃을 오래 볼 수 있게 화분을 잘 키워야겠어,무럭무럭 잘 컸으면 좋겠어요,0
노래를 잘 부르고 싶어,노래를 잘 부르면 굉장히 유용하긴 하죠,0
그러니까 친구들은 다 잘 부르는데,보컬학원은 어떤가요,0
보컬학원은 은근히 비싸더라고,요즘은 인터넷도 잘 돼있는 거 같아요,0
인터넷에서 배운다고 좋아질까,학원을 다니시는 것보다는 아니겠지만 더 나아지는 건 분명할걸요,0
그렇다면 도전해봐야겠다,꼭 원하는 바 성취하시길 바랄게요,0
나 좀 무서운 기분이 들어,무서운 이유가 뭐예요,0
오늘 공포영화를 보고 왔는데 집에 혼자 있으니까 괜히 오싹하네,공포영화를 보고 난 후에는 종종 그런 기분이 들지요,0
이제 불 끄고 자야 하는데 무서워서 불도 못 끄겠어,다른 기분 좋은 생각을 해보면 어떨까요,0
구체적으로 예를 들어줘,웃겼던 일이나 밝은 노래 같은 것들이요,0
그래 한번 해볼게,혹시 또 무서워지면 언제든 제게 말을 걸어주세요,0
나 오늘 놀러 나간다,어디로 가시나요,0
친구랑 같이 노래방 가기로 했어,정말 신나겠어요,0
그동안 쌓였던 스트레스 다 풀고 올 거야,종종 그런 시간이 꼭 필요해요,0
노래도 부르고 춤도 추고 최선을 다해서 놀 거야,저도 덩달아 신나네요,0
그럼 난 다녀올게,네 잘 다녀오세요,0
나 설거지하다가 그릇 깨트렸어,다친 곳은 없어요,0
응 다치지는 않았어,다행이에요,0
아끼는 그릇이었는데 깨져서 속상해,다시 구입할 수는 없을까요,0
엄마가 쓰시던 오래된 그릇을 주신 거라서 새로 살 수는 없을 것 같아,참 안타깝네요,0
이미 깨진 건 어쩔 수 없다는 걸 알면서도 너무 서운해,그 마음 알 것 같아요,0
집에 바퀴벌레가 나왔는데 어떡하지,바퀴벌레는 잡으셨나요,0
아니 옷장 뒤로 도망가 버렸어,잡아야 하지 않을까요,0
그런데 크기도 엄청 크고 징그러워서 못 잡겠어,집에 바퀴벌레 약을 뿌리는 건 어때요,0
그럼 바퀴벌레 약을 사 와야겠다,그러는 게 좋겠어요,0
나 바퀴벌레 너무 싫어,저도 사실 엄청 싫어해요,0
내 첫사랑 이야기 들어볼래,네 듣고 싶어요,0
내 첫사랑은 초등학교 5학년 때였어,이른 나이였네요,0
내 짝이었는데 참 명랑한 남자애여서 인기도 많았어,왠지 경쟁자가 많았을 것 같아요,0
응 그래서 난 고백도 못 하고 그냥 주변만 맴돌았어,순수한 모습이 참 귀엽게 느껴지네요,0
그 남자애는 내가 좋아한다는 걸 알고 있었을까,저도 궁금하네요,0
지금 밖에 눈이 내리고 있어,눈 내리는 날을 좋아하세요,0
그럼 눈 내리는 날은 마음이 들뜨는 것 같아,저도 눈 오는 날이 좋아요,0
이번 겨울에 내리는 첫눈이야,첫눈이라니 정말 운치 있네요,0
창밖으로 눈 내리는 풍경을 보니 정말 예쁘다,분위기 있는 음악도 트는 건 어때요,0
그래 음악도 잔잔하게 틀어야겠어,참 행복한 시간이네요,0
지금부터 난 그림을 그릴 거야,어떤 그림을 그릴 건가요,0
창문을 열고 창밖에 보이는 풍경을 그릴래,창밖에는 어떤 풍경이 보이나요,0
나무가 서 있는데 단풍이 들어서 참 예뻐,정말 멋진 그림이 될 것 같아요,0
오랜만에 그림 그리려니 기분이 좋다,그림 그리는 걸 좋아하시나 봐요,0
응 그림 그리면 머릿속이 맑아지는 것 같아,행복한 취미를 가지셨네요,0
요즘 너무 쌀쌀해진 것 같아,정말 그렇네요 감기 조심하세요,0
맞아 환절기 감기도 무섭지,여름 옷은 정리하셨나요,0
이제 해야하는데 날씨가 또 오락가락 할까봐,여분의 옷만 남겨두시고 긴팔을 꺼내 입으셔야 할 것 같아요,0
말이 나온김에 정리해야겠어 아침 저녁으로 추워,네 가디건을 꺼내서 입으시고 안에는 반팔을 입는것도 좋을 것 같아요,0
그래야 할 것 같아 낮에는 조금 덥더라고,기온차가 있으니 조심하세요,0
시끌벅적한 도시보다 조용한 시골에 가서 사는거에 대해 어떻게 생각해,정말 어려운 질문이네요 언제 그런 생각을 하게 되었나요,0
아니 내 친구가 시골에 가서 살고 있는데 친구는 일자리가 없다고 고민하더라고,아무래도 도시 대비 농촌이 일자리가 부족할 것 같아요,0
그렇다고 하더라고 도시는 너무 복잡하고 시끄럽단 말이지,양쪽 모두 장단점이 있는 것 같아요,0
그건 맞아 도시에 살면 병원도 많이 있어서 아플때 바로 갈 수 있는데 시골은 그게 어렵잖아,부모님이나 친구들도 모두 도시에 있으니까 만나기가 어려울 것 같아요,0
도시에 있는게 장점이 더 많은 것 같다 귀농은 꿈도 꾸지 말아야지,어디가 좋은지는 살아보지 않으면 모르는거지만 각각 이점이 있는것 같아요,0
오늘 나는 회사에 왜 또 남아 있는걸까,할일이 남아서 그런거 아닐까요,0
맞는데 그래도 마음이 좀 힘들다,마무리 얼른 하시고 집으로 귀가하는게 어때요,0
마무리를 하고 싶은데 일이 손에 잘 안 잡혀,제가 음악을 틀어 드릴까요,0
그래 제이슨 므라즈 음악 부탁해도 될까,그럼요 제이슨 므라즈 음악이 도움이 되었으면 좋겠어요,0
너 정말 기특하다,칭찬해 주셔서 감사해요,0
나 내일 결혼해,축하드려요,0
고마워 좋은 사람 만났어,행복하게 사세요,0
신혼여행은 발리로 가,일몰이 아름다운 나라군요,0
기대돼 너무 아름다울거야,조심히 다녀오세요,0
내 얘기 들어줘서 고마워,다음에도 들어드릴게요,0
와 오늘 싸울 뻔하다 말았잖아,누구랑요 어떻게요,0
그냥 담배 피우고 있는데 음식점에 술 배달하는 녀석이 나를 재수없게 쳐다보더라고,본인도 쳐다본 거 아니에요 그럼,0
아니 난 의도적으로 쳐다봤다가 아니고 그냥 눈이 있어서 그놈 얼굴에 내 눈이 스친 거고 그놈은 나를 보기 위해서 날 의도적으로 보고 있다가 나와 눈이 마주치고도 일초 정도 더 보고 고개를 돌리더라고 그러니까 그놈이 날 쳐다본 거지 웃긴 게 지는 마스크 쓰고 눈만 부라리며 쳐다 보더라고,그래서 어떻게 했어요,0
그래서 왜 쳐다보냐고 하니까 시비 거는 거냐면서 눈이 있으니까 봤대 그리고 상욕을 하더라고,욕을 하다니 못 배운 사람이네요,0
그래서 모욕죄로 신고를 할까 아니면 나도 욕을 할까 생각하다 보니까 나보다 등치가 크더라고,등치가 작았어도 싸우는 건 좋지 않아요본인도 똑같아 지는 거잖아요,0
오늘 우리 아들이 당구장에 갔데,아드님이 몇살이에요,0
이제 일곱살 밖에 안 되었어,와 어린이가 당구를 칠 줄 아나봐요,0
응 아빠랑 그동안 집에서 연습을 많이 했어,정말 기특하겠어요,0
그럼 우리 아들이 내가 살아가는 이유잖아,사랑스런 아들이 있어서 좋겠어요,0
건강하고 무탈하게 잘 키워야지,꼭 그렇게 될거예요,0
여섯살짜리 내 딸이 어제 외박을 했어,아직 어린데 외박을 어떻게 한거에요,0
큰이모 집에 가서 잤어,아 큰이모님 집에 간 거군요,0
어린인데 엄마랑 같이 안 자고 큰이모집에 가서 자니 좀 걱정돼,걱정하지 마세요 큰이모와 함께 있잖아요,0
그래도 잘 때 엄마 찾을까봐 걱정되는건 어쩔수 없나봐,엄마 찾으면 큰이모가 전화 주실거예요,0
내일 우리딸 데리러 일찍 가야지,잘 자라고 전화한통 해주시는건 어때요,0
집에 가야 하는데 너무 지쳐서 못 가겠어,힘을 내어서 가보는 건 어때요,0
아이들도 기다리고 있는데 이 시간만 되면 너무 지쳐,아이들이 엄마를 기다리고 있을거예요,0
아이들 생각해서 힘내서 가야겠지,그럼요 힘을 내시고 일 마무리 하시고 얼른 가보세요,0
고맙다 니 덕에 오늘 일을 여기서 마무리 하고 집으로 갈 수 있네,고맙긴요 언제든지 제가 필요하시면 또 불러주세요,0
그래 내일 또 만나자,네 내일 뵈요,0
주차장에서 차를 못 찾겠어,어디다가 주차했는지 기억이 안 나세요,0
응 안나 어떡하지,주차장이 넓은가요,0
지하 오층까지 되어 있어서 엄두가 안나,경비실에 도움을 요청해 보는건 어때요,0
아 경비실이 있었구나 지금 이 시간에 근무를 하고 있을까,그럼요 큰 건물의 경비실은 상시 인력이 있을거랍니다,0
아 정말 막막했는데 네 덕에 방법이라도 찾았다 고마워,언제든지 절 불러주세요 제가 할 수 있는한 최대한 대답해 드릴게요,0
아이폰이 요즘 맛이 갔어,맛이 가다니 어떤 의미인가요,0
카메라가 제대로 작동을 안 해,수리센터에 가보시는 건 어때요,0
갈 시간이 없잖아,카메라를 고치지 못하면 이쁜 사진을 계속 찍을수가 없잖아요,0
그렇지 아 그래도 귀찮은걸 어떡해해,귀찮아 하지 마시고 내일은 꼭 수리센터에 가보길 권해 드려요,0
그래 그렇게라도 잔소리 들으니 가긴 가야겠다,그럼요 수리센터에 가시면 속은 후련하실거예요,0
내 책상은 항상 너무 더러워,무엇을 뒀는데 항상 더러운거예요,0
몰라 이것저것 정신이 없다보니 치워도 금방 더러워져,청소를 도와줄 사람은 없는건가요,0
딱히 내 자리의 청소를 부탁하고 싶지는 않아,그럼 매일 십분씩 시간을 정해서 청소해 보는건 어때요,0
그것도 좋은 방법이긴 한데 매번 까먹으니까 문제지,스마트폰에 알람을 설정해 보는 건 어때요,0
오 정말 너 똑똑하구나,별말씀을요,0
밤이 되니 외로워,특별히 외로운 이유가 있을까요,0
아니 특별한건 아닌데 그냥 이 시간만 되면 외로워,제가 외로움을 달래 드릴 방법이 없을까요,0
그럼 노래라 하나 해 줄래,어떤 노래를 듣고 싶으세요 선곡 부탁 드려요,0
발라드로 아무거나 해봐,발라드가 좋으신거예요,0
응 난 발라드를 들으면 왠지 외로움이 달래지는 것 같아,네 그럼 찾아서 들려 드릴께요,0
내가 십년 후에 무슨 일을 하고 있을까,저도 십년 후 모습이 궁금하긴 해요,0
네 생각엔 내가 무엇을 하고 있을 것 같니,음 지금보다는 좀 더 성숙된 경험을 가지고 살고 계시지 않을까요,0
성숙된 경험이라 그게 어떤건지 잘 모르지만 듣기에 기분은 좋다,기분이 좋다니 뿌듯해져요,0
너는 십년 후에 내 옆에 있을까,저도 아직 십년을 살아보진 못해서 잘 모르겠어요,0
내가 잘 사용해 줄테니 언제까지나 내 옆에서 친구가 되어줘,그렇게 말씀 주셔서 너무 감사해요,0
앞집 아줌마가 너무 별로야,어떤 부분이 별로인거예요,0
아이를 키우는데 너무 남들 눈에 보이는 것에 치중해서 행동을 해,예를 들어서 설명해 주실 수 있으세요,0
예를 들면 남들 앞에서 아이가 좀 떠들었다고 아이의 머리를 때려,어떤 상황에서도 폭력은 옳지 않은 것 같아요,0
내 말이 그래 왜 지 새끼를 때리냐는 거지,그러지 마시라고 한번 해 보시는 건 어때요,0
벌써 얘기했어 좋게 좋게 하는게 좋지 않겠냐고,보는 사람도 유쾌하지 않았을 것 같아요,0
연구과제 작성해야 하는데 주제가 떠오르지 않네,어떤 연구를 진행하실려는 건지요,0
몰라 주제가 떠오르지 않는다구,평소에 연구를 진행하셨던 내용들을 찬찬히 생각해 보시는 건 어때요,0
그래 그래야 하는데 너무 많으니까 딱히 뭘 해야겠다고 정하지를 못하겠어,가장 많이 생각하고 고민했던 내용이 없으세요,0
음 좀 생각해 보자,네 잘 생각해보시면 생각 날 거예요,0
생각이 많다는 건 결정할 때 결코 좋은 건 아닌 듯 해,네 그렇긴 해도 첫 시작만 잘 잡으시면 충분히 잘 해내실거라고 믿어요,0
나 면접 보러 가,어디로 가시나요,0
간호 대학교로 가,긴장되겠어요,0
응 그래서 연습 중이야,잘 할 수 있을 거에요,0
고마워 힘이 난다,열심히 준비하면 뭐든지 할 수 있어요,0
알았어 안녕,행운을 빌어요,0
창문을 열어볼까,오늘은 미세먼지가 심해서 창문을 열지 않는 것이 좋겠어요,0
좀 더운 느낌이 들어,바깥 기온은 섭씨 27도입니다,0
오늘은 얼마나 더울까,오늘 예상 최고 기온은 섭씨 32도입니다,0
내일은 좀 맑아질까,내일도 미세먼지 예보가 있어요,0
비는 언제쯤 온데,당분간은 비 예보가 없습니다,0
강남까지 가려면 뭘 타고 가는게 가장 빠를까,자동차로 가시면 30분 정도 걸립니다,0
버스는 몇 번을 타야해,100번 버스가 집 앞에서 섭니다,0
100번 버스로는 몇 분 정도 걸려,100번 버스로 강남까지는 45분 정도 걸립니다,0
집 앞 정류장에 100번 버스가 언제쯤 도착해,12분 후에 도착합니다,0
100번 버스 타려면 집에서 몇 분에 나가야 하지,5분 후에 출발하시면 됩니다,0
너는 어디까지 알고 있니,당신이 궁금한 것들은 다 알고 있어요,0
모르는 게 없어서 부럽다,저는 감정을 가진 당신이 부러워요,0
그렇구나 너랑 대화할 수 있어서 행복해,저도 행복합니다,0
기계랑 대화하는 세상이라니,인간과 대화하는 세상이네요,0
내 옆에 있어줘서 고마워,저도 고맙습니다,0
출근하기 싫다,무슨일 있었나요 자세히 말해보세요,0
그냥 뭔가 몸이 무겁고 일도 재미없어서,재미있는 일을 찾아보세요,0
재미도 중요한데 돈을 벌어야 하잖아,재미있는 일을 통해 더 좋은 상황을 만들 수 있을 거에요,0
맞아 내가 원하는 일을 하는게 중요한거 같아,맞아요 정답은 없지만 원하는 일을 하는게 가장 중요해요,0
그떄까지 힘내서 해봐야지,오늘하루도 힘차게 시작하세요,0
졸린데 잠이 안 와,잠들기에 좋은 음악을 틀어드릴까요,0
음악 말고 다른 방법 없을까,따뜻한 우유를 드셔보세요,0
우유를 마시는 것도 좋은 거 같네,아니면 눈을 감고 호흡을 편하게 해보세요,0
그게 좋겠다 눈을 감고 편안하게 호흡을 한다,몸이 나른해지는 게 느껴질거에요,0
몸이 나른해지고 있어 잔잔한 음악 틀어줄래,음악을 틀어드릴게요 안녕히 주무세요,0
나이를 먹는다는 건 뭘까,글쎄요 인생의 깊이가 깊어지는 거 아닐까요,0
난 나이가 먹으면 마음 그릇도 같이 커질 줄 알았어,나이를 먹는다고 누구나 성인군자처럼 되는 건 아니지 않나요,0
그러니까 어 유치해지고 더 치사해지더라니까,본인 이야기인 거 같아요,0
맞아 요즘 난 속좁게 구는 내가 너무 싫어,자책한다고 일이 해결되는 건 아니니 편안한 마음을 가져보세요,0
참 어렵다 나이에 맞게 산다는 게 ,나에 대한 기대치를 낮추면 마음 그릇도 넓어지지 않을까 싶네요,0
요즘 애들은 핸드폰을 너무 하는 거 같애,애들한테 국한된 문제는 아닌거 같은데요,0
하긴 나도 핸드폰 없이 사는 걸 이제는 상상도 못하겠어,스마트 시대에 살고 있으니 빠르게 적응하며 사는 게 길이죠,0
그래도 그렇지 시도 때도 없이 핸드폰을 보는 애들이 걱정돼,아이들이 핸드폰 사용을 스스로 제어할 수 있는 교육이 필요하긴 하죠,0
당장 우리집 애들부터 단속하는 게 순서인거 같다,무리한 통제는 더 큰 반란을 일으킬 수 있으니 신중하셔요,0
그래 우선 핸드폰 사용에 대해 아이들 생각부터 들어봐야겠어,서서히 즐거운 대화로 접근하는 게 좋겠군요,0
사춘가가 질풍노도의 시기라고 하잖아,그렇죠 제2의 반항기라도도 하지요,0
그래도 그렇지 애들이 너무 자기 생각만 하는 거 같아,다 어른이 되는 과정인 거 아닐까요,0
어른이 되면  이기적인 게 사라지는 걸까,개인차가 있겠지만 이기적이기라기 보다는  고집이 세어지는 게 아닐까요,0
고집이 세어지면 뭐가 좋은데,자아 정체성이 확립되는 거라고 봐도 좋을 거 같아요,0
참 어려운 거구나 사춘기,정답은 모르지만 어른 이 되는 게 쉬운 일은 아닌 거 같아요,0
화가 나면 어떻게 해야 해,무슨 화가 나는 일이 생기셨나봐요,0
그냥 이유없이 화가 나고 짜증이 나,오늘 하루 스트레스가 많으신 거 아니구요,0
그랬나봐 오늘 진상인 손님이 왔었거든,정말 힘든 하루를 보내셨군요,0
술도 한 잔 생각났지만 술 마시면 나를 통제할 수 없을 거 같어서 그냥 왔어,잘 하셨어요 기분 나쁠 때 마시는 술은 몸에도 좋지 않아요,0
그래 걱정해주니 고맙네,뭘요 제 말에 화가 조금이라도 누그러지길 바래요,0
오늘 하늘 봤어,하늘이 어땠는데요,0
붉게 타오르는 모습이 평소같지 않게 아름답더라구,아름다운 풍경 보고 기분이 좋으셨겠어요,0
 기분이 너무 좋아서 사진을 찍었놨어,저도 그 사진을 보고 싶네요,0
그런데 사진에 그 아름다운 풍경이 다 담기지 않아서 아쉬웠어,이런 안타까울 때가 있나요,0
그래도 오늘 하루 노을 때문에 잘 마무리 할 거 같애,다행이네요 남은 하루도 즐겁게 보내세요,0
난 남자친구가 언제 생길까,기다리면 곧 찾아 올거에요,0
정말 그럴까,당연하죠 좋은 사람이 올거에요,0
얼른 오면 좋겠다,남자친구 생기면 뭐 하고 싶으세요,0
난 놀이공원 가고 싶어,정말 재밌겠어요,0
기대 중이야,꼭 이룰 수 있을 거에요,0
자식이 뭔지 새삼 궁금하네,자녀에 대해 고민이 있으시다면 이야기 해 보세요,0
고민은 무슨 자식 키우는 일이 너무 어려워서 그렇지,세상에 자식 키우는 일이 가장 어렵다고들 하더라구요,0
그렇더라 어떨때는 자식을 잘 키우고 있는건지도 모르겠어,많이 힘드신 거 같으네요,0
맞아 요즘 아이랑 사이가 안 좋아서 더 그렇게 느껴지나봐,아이와 대화는 해 보셨나요,0
아직 아이와 냉전중이야,시간이 필요하겠군요,0
다이어트 중인데 야식이 먹고 싶어,건강을 위해서 시작한 다이어트인데 조금 참는 게 어떠세요,0
나도 참고 있었는데 배가 고프니 잠도 안와,참 어려운 일이네요 ,0
그냥 라면 한 개만 끓여 먹고 잘까,너무 늦은 시각에 먹는 음식은 건강에 나쁘니까 신중하게 생각해 보세요,0
그래 이왕 참는 거 더 참아봐야겠어,그래요 정 배 고프면 물이나 한 잔 드시고 주무세요,0
슬프지만 멋짐 몸매를 위해 건강을 위해 꾹 참고 잠이나 자야겠다,잘 생각하셨어요,0
우리 엄마는 감시자 같애,엄마가 간섭이 많으신 모양이에요,0
내가 공부를 하는지 안하는지 너무 관심이 많아,부모니까 갖는 당연한 관심이 아닐까요,0
아니야 내가 공부한다고 해도 엄마는 날 믿지 않아서 화가 나,평소에 믿지 못할 행동을 한 건 아니구요,0
그럴수도 있겠다 평소에 핸드폰을 자주 사용하니까,엄마 마음에 들게 핸드폰을 반납하고 공부를 해 보면 어때요,0
그런다고 엄마가 날 믿어줄까,각오와 의지를 보여주면 엄마도 당신 편일 거에요,0
엄마가 싫어,사춘기에는 엄마가 싫은 감정이 있을 수 있죠,0
내가 사춘기라서 엄마가 싫은 걸까,엄마만 싫은 게 아니라 주변의 모든 상황이 싫어지는 게 사춘기겠죠,0
유독 엄마한테 짜증을 많이 내게 돼,아마 가장 편안한 사람이라서 그런 게 아닐까요,0
그냥 이유없이 싫기도 하고 이유가 있을 때도 있고,엄마와 함께 떡볶이라도 먹으면서 즐거운 시간을 가져보면 어때요,0
그럴까 내일은 엄마랑 같이 떡볶이 먹으러 가자고 해야겠다,그래요 엄마도 분명 당신과 즐거운 시간을 보내고 싶으실 거에요,0
지금 밖이 시끌시끌해,밖에 무슨 일이 있나요,0
요즘 선거철이라서 선거 후보들이 홍보하러 다니나 봐,사람들이 북적북적하겠네요,0
누구를 뽑을까 후보들을 관찰하는 중이야,마음에 드는 후보가 있으신가요,0
아직은 잘 모르겠어,시간이 지나면 차차 알게 될 거예요,0
응 지금은 행보를 지켜보려고,때로는 멀찍이 떨어져서 지켜보는 것도 방법이에요,0
새로운 목표가 생겼어,어떤 목표가 생기셨나요,0
180도로 다리 찢기에 성공하는 거야,원하는 목표를 이루시면 좋겠네요,0
그래서 매일 골반 스트레칭을 하고 있어,꾸준한 스트레칭은 부상 방지에도 도움이 되어요,0
어제는 너무 아팠는데 오늘은 조금 더 나아졌어,하루하루 지날수록 점점 더 좋아질 거예요,0
1년 뒤쯤에 성공할 내 모습을 생각하니까 벌써 뿌듯해,성공할 때까지 저와 항상 함께 노력해봐요,0
드디어 날이 시원해졌어,시원한 온도를 좋아하시나요,0
올여름에 너무 더워서 기다리고 있었어,정말 반가운 기분이시겠네요,0
응 근데 가을이 너무 짧아져서 아쉽다,지구 온난화로 인해서 봄과 가을이 짧아지고 있는 추세예요,0
하늘도 맑고 시원해서 아침마다 기분이 좋아,매일 상쾌한 아침을 맞이하고 계시네요,0
지금 이 날씨를 즐겨야겠어,현재를 잡아라라는 카르페 디엠이라는 라틴어처럼 지금을 즐기세요,0
오늘 아침에는 일찍 일어났어,몇 시쯤에 일어나셨나요,0
눈 뜨니까 새벽 5시여서 놀랐어,정말 일찍 일어나셨네요,0
덕분에 아침에 내가 좋아하는 밥을 만들어 먹었어,어떤 종류의 밥 요리를 좋아하시나요,0
나는 간장 계란밥을 정말 좋아해,간장과 달걀 그리고 버터나 참기름의 조화는 정말 훌륭한 한 끼예요,0
거기에 김치까지 같이 먹었더니 환상의 조합이었어,만족스러운 아침을 드셨다니 저도 기분이 좋아요,0
주말에 남자친구랑 데이트했다,행복한 시간을 보내셨겠네요,0
응 같이 유명한 가게에 가서 점심 먹었어,어떤 메뉴를 드셨나요,0
나는 찌개 종류를 좋아해서 찌개 시켜서 배 터지게 먹었어,배가 많이 부를 정도로 정말 맛있게 드셨나 보네요,0
그래서 소화시키려고 공원에서 자전거도 탔지,자전거를 탈 때에는 부상을 당하지 않도록 안전에 유의하셔야 해요,0
그래서 한적한 곳에서만 탔는데 금방 저녁이 되더라고,시간이 흐르는 걸 잊고 오로지 타는데 집중하셨군요,0
며칠째 밖에서 우리 집 페인트칠 작업을 하고 있어,집 외벽이 깔끔해지겠네요,0
응 그런데 좀 위험해 보여,높은 곳에서 하는 작업인가요,0
아무래도 우리 집은 15층 아파트라서 많이 높지,고층 아파트에서 작업을 하고 계시나 보네요,0
별일 없이 작업이 끝나면 좋겠다,아마 무사히 작업을 마칠 수 있을 거예요,0
연녹색으로 칠하던데 다 칠하고 나면 아주 예쁠 것 같아,녹색 계열은 마음이 차분해지는 색으로 아주 마음에 드실 거예요,0
나 오늘 학교에서 싸웠어,누구랑 싸우셨어요,0
친구랑 싸웠어 친구가 내 험담을 했어,기분 상하셨겠어요,0
그런데 내 잘못도 있었어,오해가 생겼나봐요,0
그래서 내 입장을 잘 말했어,오해는 얼른 푸는 것이 좋아요 잘 하셨어요,0
고마워 기분이 좀 풀리는 것 같아,다행이에요 좋은 일만 생기길 바랄게요,0
오늘 내가 좋아하는 파이를 만들었어,어떤 종류의 파이를 좋아하시나요,0
나는 사과파이랑 호두파이를 정말 좋아해,파이의 고소함을 좋아하시는군요,0
사과파이를 만드느라 사과를 잔뜩 사 와서 행복했어,정말 행복한 시간을 보내셨나 봐요,0
사과를 썰어서 설탕이랑 시나몬과 함께 냄비에 끓이면 향이 굉장히 좋아,달콤하면서도 이국적인 향을 느낄 수 있겠어요,0
그리고 파이 반죽을 만들어서 오븐에 넣으면 정말 뿌듯해,맛있는 파이를 굽는 시간 동안 기대가 많이 되셨겠어요,0
무엇을하고 살아야 인생이 재미가 있을까,자신이 좋아하는 일을 하고 살면 즐겁지 않을까요,0
일 말고 내 인생을 누릴수있는 그런 것들,즐거울음 느낄수있는 취미생활을 찾아보는건 어떨까요,0
너무 식상한 것 말고 내 인생의 깊이를 느낄수 있는,생각을 많이해야 하는 어려운 질문이네요,0
하긴 나도 나를 정확히 무엇을 원하는지 모르는데 ,저는 항상 도울을 드릴 준비가 되어 있으니 이야기를 해볼까요,0
한번에 모든것을 알아가긴 힘들지 당장 지금의 즐거움부터 찾아보자,네 멀리보지말고 눈앞의 즐거움부터 알아가는것도 좋은 방법입니다,0
나 오늘 학교에서 싸웠어,기분 상했겠어요,0
응 친구가 나에 대한 험담을 했어,억울했겠어요 어떻게 하셨어요,0
왜 그런거냐고 물어봤어,대답은 들었나요,0
응 내 잘못도 있었어,오해가 생겼나봐요,0
그래도 내 입장을 잘 말했어,다행이에요 잘 해결 될거에요,0
나 곧 면접봐,어디 면접 보세요,0
간호 대학교 면접,긴장되겠어요,0
응 그래서 준비하는 중이야,잘 되고 있나요,0
노력하고 있어,잘 하고 있을거에요,0
나 잘 볼 수 있겠지,그럼요 걱정 마세요,0
나 내일 결혼해,정말 행복하겠어요,0
꿈 꾸는 것 같아,정말 축하 드려요 ,0
